,Age,Attrition,DistanceFromHome,Education,EmployeeID,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
2259,33,0,10,3,2260,1,1,2,27000,0.0,14,3,5.0,2,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2260,34,0,10,4,2261,1,1,1,192460,3.0,15,1,15.0,5,13,3,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2261,30,0,1,2,2262,1,0,1,25060,8.0,22,0,4.0,3,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2262,42,0,8,4,2263,1,1,1,60620,1.0,22,2,12.0,2,12,5,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2263,44,0,5,3,2264,1,1,5,43820,7.0,16,2,11.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2264,30,0,8,3,2265,1,0,1,21430,1.0,17,1,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2265,57,0,2,1,2266,1,0,3,61620,0.0,14,0,13.0,5,12,2,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2266,49,0,7,3,2267,1,1,2,50940,3.0,15,0,29.0,5,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2267,34,0,2,4,2268,1,1,2,68770,7.0,20,0,16.0,3,14,6,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2268,28,1,2,3,2269,1,0,1,22740,3.0,20,1,5.0,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2269,29,1,28,3,2270,1,1,5,44340,5.0,17,3,7.0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2270,34,1,7,1,2271,1,0,1,62880,0.0,15,1,16.0,2,15,10,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2271,35,0,7,4,2272,1,1,4,25530,1.0,14,1,1.0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2272,24,1,3,3,2273,1,0,2,76540,2.0,17,1,4.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2273,24,0,10,3,2274,1,1,2,51600,1.0,17,1,1.0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2274,44,0,5,2,2275,1,1,2,171590,5.0,22,1,16.0,1,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2275,29,0,10,2,2276,1,1,1,128080,1.0,13,0,10.0,6,10,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2276,30,0,1,2,2277,1,0,3,102210,0.0,19,1,6.0,2,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2277,55,0,20,3,2278,1,0,2,47790,0.0,14,1,4.0,6,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2278,33,0,7,2,2279,1,0,2,37370,8.0,22,2,8.0,2,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2279,47,0,8,4,2280,1,1,2,23660,3.0,17,0,11.0,5,5,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2280,28,1,1,3,2281,1,0,2,17060,7.0,12,0,8.0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2281,28,0,8,4,2282,1,0,1,163070,1.0,16,0,1.0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2282,28,0,9,3,2283,1,1,2,59330,0.0,11,0,5.0,3,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2283,49,0,5,4,2284,1,1,1,34240,4.0,11,0,10.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2284,29,0,8,1,2285,1,0,1,40370,0.0,14,0,4.0,2,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2285,28,0,5,1,2286,1,0,2,25590,1.0,11,0,8.0,3,8,1,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2286,33,0,15,4,2287,1,1,1,62010,2.0,15,3,14.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2287,32,0,7,3,2288,1,1,3,44030,2.0,20,0,10.0,3,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2288,54,0,10,3,2289,1,1,4,37610,3.0,12,0,26.0,3,14,1,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2289,29,1,5,3,2290,1,1,2,109340,6.0,17,2,11.0,2,9,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2290,44,0,26,1,2291,1,0,1,107610,3.0,11,1,24.0,5,20,14,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2291,39,0,6,1,2292,1,1,2,51750,4.0,17,1,9.0,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2292,46,0,4,2,2293,1,0,3,138260,8.0,11,0,23.0,1,13,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2293,35,0,23,4,2294,1,0,2,63340,1.0,14,0,11.0,2,11,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2294,23,0,2,4,2295,1,1,2,49360,0.0,19,1,5.0,2,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2295,40,1,2,3,2296,1,0,2,47750,3.0,15,1,15.0,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2296,34,0,2,3,2297,1,0,2,28180,1.0,13,1,10.0,2,10,8,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2297,31,1,29,3,2298,1,1,2,25150,1.0,14,0,7.0,3,7,7,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2298,50,0,6,3,2299,1,0,1,23420,1.0,12,1,32.0,2,32,13,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2299,34,0,25,5,2300,1,1,1,41940,0.0,17,2,12.0,3,11,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2300,42,0,1,3,2301,1,1,1,106850,4.0,11,3,4.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2301,37,0,2,2,2302,1,0,1,20220,1.0,12,0,10.0,1,10,3,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2302,29,0,1,3,2303,1,1,1,23140,3.0,13,0,9.0,5,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2303,33,0,1,1,2304,1,0,1,42560,1.0,13,3,5.0,1,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2304,45,0,3,3,2305,1,0,3,35800,4.0,20,1,8.0,1,5,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2305,42,0,1,4,2306,1,0,2,31620,2.0,17,2,24.0,1,20,13,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2306,40,0,10,1,2307,1,1,1,65240,0.0,13,1,9.0,2,8,7,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2307,33,0,9,3,2308,1,1,2,28990,1.0,17,0,15.0,3,15,5,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2308,40,0,5,5,2309,1,0,1,52310,1.0,12,2,21.0,4,21,7,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2309,24,0,10,2,2310,1,0,1,23560,0.0,13,0,2.0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2310,40,0,7,3,2311,1,0,1,28000,3.0,12,2,8.0,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2311,45,0,4,3,2312,1,1,3,118360,1.0,22,0,10.0,2,10,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2312,35,0,10,1,2313,1,0,1,109030,0.0,11,0,6.0,3,5,4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2313,32,0,22,4,2314,1,0,1,29730,3.0,22,0,12.0,0,7,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2314,36,0,9,3,2315,1,1,4,142750,3.0,18,1,7.0,5,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2315,48,0,12,4,2316,1,0,1,55620,8.0,13,1,18.0,2,8,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2316,29,0,23,4,2317,1,1,2,45370,6.0,18,1,5.0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2317,33,0,9,1,2318,1,0,1,76420,2.0,20,1,8.0,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2318,30,1,1,3,2319,1,0,3,179240,1.0,13,2,10.0,2,10,6,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2319,38,0,9,3,2320,1,0,1,52040,3.0,13,1,10.0,2,6,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2320,35,0,7,2,2321,1,0,1,22770,1.0,12,1,3.0,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2321,30,0,14,3,2322,1,0,5,27950,3.0,13,0,9.0,4,4,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2322,35,1,2,3,2323,1,1,1,25320,1.0,13,0,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2323,53,1,19,3,2324,1,0,2,25590,0.0,25,0,34.0,2,33,1,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2324,38,1,2,3,2325,1,1,3,49080,4.0,19,1,7.0,3,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2325,32,0,10,4,2326,1,1,5,23800,4.0,13,0,9.0,5,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2326,48,0,2,5,2327,1,0,1,47650,8.0,12,1,10.0,4,8,7,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2327,34,0,3,3,2328,1,0,2,20440,1.0,11,0,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2328,55,0,11,1,2329,1,1,1,26930,1.0,18,0,36.0,6,36,2,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2329,34,0,2,2,2330,1,0,2,65860,9.0,18,1,9.0,3,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2330,26,0,4,3,2331,1,0,1,32940,1.0,11,0,1.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2331,38,0,14,2,2332,1,1,1,41710,0.0,23,0,10.0,4,9,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2332,38,0,2,3,2333,1,1,1,27780,2.0,13,0,8.0,5,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2333,36,0,1,3,2334,1,0,1,23770,6.0,13,2,15.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2334,29,0,10,3,2335,1,0,1,24040,1.0,17,0,10.0,3,10,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2335,35,0,12,2,2336,1,1,2,23180,3.0,19,0,10.0,4,5,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2336,39,0,2,2,2337,1,1,1,20080,2.0,12,0,11.0,3,7,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2337,29,0,5,1,2338,1,1,1,62440,1.0,22,0,6.0,3,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2338,50,0,4,2,2339,1,1,1,27990,4.0,12,1,27.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2339,23,0,7,2,2340,1,1,3,105520,2.0,11,0,4.0,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2340,36,0,21,3,2341,1,0,2,23290,3.0,15,0,9.0,2,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2341,42,0,8,2,2342,1,1,5,40140,8.0,13,1,24.0,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2342,35,0,4,3,2343,1,1,2,74030,1.0,12,1,10.0,4,10,6,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2343,34,0,25,1,2344,1,1,1,22590,1.0,14,0,8.0,2,8,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2344,40,0,1,4,2345,1,0,2,69320,1.0,13,0,5.0,5,5,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2345,43,0,1,1,2346,1,0,1,46780,5.0,25,1,8.0,0,6,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2346,35,0,6,3,2347,1,1,3,135820,1.0,17,1,1.0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2347,46,0,12,4,2348,1,0,1,23320,1.0,11,0,27.0,2,26,0,12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2348,28,1,1,3,2349,1,1,2,24130,1.0,16,1,1.0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2349,22,0,17,2,2350,1,0,3,97050,1.0,18,2,4.0,3,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2350,50,0,3,3,2351,1,0,2,42940,2.0,20,0,32.0,2,30,12,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2351,32,0,3,2,2352,1,0,3,47210,3.0,14,1,6.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2352,44,0,10,3,2353,1,0,3,25190,0.0,21,2,23.0,2,22,1,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2353,30,0,4,3,2354,1,1,1,21210,1.0,13,1,6.0,2,6,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2354,45,0,29,2,2355,1,1,2,29730,1.0,12,0,10.0,2,10,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2355,45,0,2,4,2356,1,0,2,58550,1.0,14,1,10.0,3,10,4,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2356,31,0,7,3,2357,1,0,2,36170,7.0,21,1,10.0,5,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2357,36,0,18,1,2358,1,0,2,67250,9.0,17,1,7.0,3,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2358,34,0,28,4,2359,1,0,5,103250,1.0,11,1,9.0,3,9,7,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2359,49,0,1,4,2360,1,0,3,69490,1.0,14,1,10.0,2,9,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2360,39,0,6,2,2361,1,0,3,106090,2.0,17,1,10.0,2,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2361,27,0,2,1,2362,1,0,4,44470,1.0,13,0,7.0,4,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2362,35,0,2,3,2363,1,1,2,21570,1.0,25,0,16.0,1,16,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2363,28,0,23,3,2364,1,0,3,46010,0.0,15,2,6.0,2,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2364,21,0,3,1,2365,1,1,1,170990,1.0,14,1,3.0,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2365,18,1,3,5,2366,1,0,1,24790,2.0,12,1,0.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2366,47,0,25,4,2367,1,0,2,148520,3.0,19,3,27.0,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2367,39,0,2,4,2368,1,0,1,72640,0.0,17,0,10.0,5,10,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2368,40,0,22,1,2369,1,0,1,56660,1.0,14,1,18.0,2,18,14,12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2369,35,0,29,3,2370,1,1,2,78230,1.0,13,1,15.0,3,14,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2370,37,0,29,4,2371,1,0,1,78800,3.0,12,1,9.0,2,4,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2371,39,0,2,3,2372,1,1,2,131940,0.0,11,0,10.0,2,9,3,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2372,45,0,28,3,2373,1,1,2,50670,1.0,11,2,10.0,3,10,3,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2373,38,0,2,4,2374,1,1,3,50790,3.0,11,0,10.0,3,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2374,35,1,2,3,2375,1,0,3,23210,9.0,12,1,15.0,0,13,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2375,37,0,22,3,2376,1,1,2,174440,1.0,14,0,8.0,4,8,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2376,40,0,8,3,2377,1,1,2,24040,6.0,17,0,18.0,2,4,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2377,44,0,2,2,2378,1,0,1,34520,4.0,11,1,14.0,2,10,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2378,48,0,10,4,2379,1,1,3,22700,2.0,14,3,23.0,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2379,35,1,9,3,2380,1,0,2,173990,6.0,12,0,7.0,3,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2380,24,0,15,3,2381,1,0,2,54880,1.0,22,1,6.0,6,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2381,27,0,10,4,2382,1,0,3,194190,7.0,14,1,5.0,2,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2382,27,0,7,3,2383,1,0,1,28110,2.0,20,0,6.0,3,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2383,40,1,16,4,2384,1,0,1,36330,3.0,16,2,10.0,0,4,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2384,29,0,20,1,2385,1,1,2,41630,9.0,15,1,8.0,4,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2385,36,0,23,3,2386,1,1,3,21320,4.0,20,0,9.0,1,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2386,25,0,5,1,2387,1,0,4,139730,1.0,14,0,7.0,3,7,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2387,39,0,10,3,2388,1,1,2,26840,4.0,12,0,7.0,2,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2388,49,0,4,2,2389,1,0,2,108450,3.0,24,0,27.0,4,4,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2389,50,0,2,2,2390,1,0,3,43770,5.0,12,1,19.0,2,14,1,11,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2390,20,0,18,4,2391,1,1,2,37430,1.0,13,1,2.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2391,34,0,10,3,2392,1,0,3,41480,1.0,11,0,11.0,3,11,7,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2392,36,0,1,3,2393,1,1,2,10510,2.0,14,0,15.0,2,4,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2393,49,0,6,2,2394,1,1,2,107390,2.0,11,3,30.0,3,15,2,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2394,36,0,8,4,2395,1,0,4,103880,0.0,14,0,4.0,2,3,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2395,36,0,2,2,2396,1,1,2,114160,6.0,16,0,13.0,2,5,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2396,54,0,24,3,2397,1,0,1,26000,3.0,14,0,36.0,5,10,4,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2397,43,0,2,4,2398,1,1,1,24220,1.0,11,1,14.0,2,14,6,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2398,35,1,17,4,2399,1,0,1,54720,3.0,11,1,13.0,3,11,6,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2399,38,0,19,2,2400,1,0,2,24510,7.0,12,1,19.0,3,13,2,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2400,29,0,1,2,2401,1,0,2,42400,1.0,14,0,10.0,2,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2401,33,0,7,3,2402,1,0,5,109990,1.0,18,3,6.0,3,6,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2402,32,0,5,4,2403,1,0,5,50030,0.0,13,0,10.0,5,9,1,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2403,31,0,28,4,2404,1,1,2,127420,1.0,11,0,10.0,4,10,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2404,49,0,2,4,2405,1,0,1,42270,4.0,18,0,17.0,3,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2405,38,0,29,2,2406,1,1,1,39170,1.0,15,3,4.0,2,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2406,47,0,1,4,2407,1,0,3,183030,6.0,22,1,29.0,2,3,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2407,49,0,21,3,2408,1,0,2,23800,4.0,13,0,23.0,3,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2408,41,0,24,4,2409,1,1,4,137260,3.0,12,0,21.0,6,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2409,20,0,1,3,2410,1,0,1,47770,1.0,18,1,2.0,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2410,33,0,18,2,2411,1,1,2,63850,1.0,13,0,7.0,6,6,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2411,36,0,2,2,2412,1,0,3,199730,6.0,12,0,10.0,2,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2412,44,0,9,3,2413,1,1,3,68610,4.0,12,0,8.0,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2413,23,1,6,3,2414,1,1,3,49690,1.0,12,0,5.0,3,5,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2414,38,0,11,2,2415,1,0,1,198450,7.0,11,1,7.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2415,53,0,24,3,2416,1,0,4,133200,3.0,11,0,11.0,2,4,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2416,48,1,10,2,2417,1,0,1,63470,2.0,12,1,19.0,3,9,7,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2417,32,1,1,3,2418,1,0,2,27430,1.0,19,1,1.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2418,26,0,18,2,2419,1,0,1,108800,1.0,23,1,7.0,5,7,5,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2419,55,0,23,1,2420,1,0,5,23420,5.0,11,2,8.0,2,4,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2420,34,0,28,3,2421,1,1,2,176500,1.0,19,1,15.0,6,15,4,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2421,60,0,17,4,2422,1,0,1,40250,3.0,13,1,19.0,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2422,33,0,3,3,2423,1,0,3,97250,1.0,11,0,14.0,0,14,2,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2423,37,0,13,3,2424,1,0,1,119040,1.0,12,1,6.0,4,6,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2424,34,0,7,2,2425,1,0,1,21770,1.0,13,0,10.0,5,10,8,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2425,23,1,12,2,2426,1,0,2,75250,1.0,14,2,3.0,2,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2426,44,0,1,3,2427,1,0,1,48340,1.0,14,0,9.0,1,8,6,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2427,35,0,13,3,2428,1,0,3,20420,0.0,16,0,6.0,2,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2428,43,0,25,4,2429,1,0,2,22200,1.0,11,0,10.0,2,10,8,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2429,24,0,6,3,2430,1,0,3,10520,1.0,13,0,5.0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2430,41,0,6,4,2431,1,0,1,28210,1.0,17,0,10.0,3,10,8,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
