,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,average_m_rating,MeanWorkingTime
2653,56,0,8,1,0,1,54670,1.0,20,0,13.0,6,13,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,2.0,3.0,6.5380770691666665
2654,29,1,9,4,0,2,29960,9.0,25,0,4.0,4,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,4.0,4.0,3.5,10.89533618111111
2655,42,0,17,1,0,3,99980,5.0,24,2,24.0,3,22,4,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,2.0,3.0,7.158260632777778
2656,56,1,10,4,0,2,40780,8.0,24,1,14.0,3,10,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,1.0,3.5,6.4506688925
2657,41,0,13,4,1,1,109200,0.0,15,1,21.0,3,20,0,10,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0,3.5,7.798425938333333
2658,34,0,1,3,1,1,62320,1.0,13,1,8.0,3,8,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,7.628704238611111
2659,36,0,1,1,1,1,132470,1.0,14,0,15.0,3,15,11,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,3.0,7.592083279444444
2660,41,0,1,5,0,1,40810,2.0,13,0,14.0,3,5,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,3.0,3.0,7.121818590277777
2661,32,0,9,4,1,2,57690,1.0,11,0,4.0,3,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1.0,3.0,3.0,6.664300237500001
2662,35,0,16,3,1,2,23940,1.0,16,1,9.0,3,9,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,10.647272587777778
2663,38,0,23,3,0,3,39040,1.0,22,0,10.0,3,10,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,4.0,3.0,3.0,7.047091831111111
2664,50,1,4,2,1,2,167990,7.0,14,1,12.0,2,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,3.0,3.0,2.5,7.413332101944445
2665,36,0,22,4,0,1,29500,4.0,14,0,8.0,1,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,4.0,2.0,2.5,7.092373834166667
2666,45,0,24,3,0,1,36290,8.0,16,1,8.0,2,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,6.0485455875000005
2667,40,0,10,4,0,1,93620,2.0,11,1,8.0,6,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,3.0,3.0,6.269311417777778
2668,35,0,7,2,0,2,32290,1.0,25,0,10.0,2,10,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,3.0,4.0,3.0,8.392487044444444
2669,40,0,17,4,0,1,35780,2.0,14,1,20.0,2,5,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,3.0,3.0,3.0,7.768585016111111
2670,35,0,14,1,0,2,79880,1.0,18,0,4.0,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,4.0,3.0,3.0,6.60097751361111
2671,29,0,1,3,0,3,42840,4.0,11,0,10.0,5,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,2.0,3.0,2.5,9.750721511111111
2672,29,0,5,3,0,2,75530,1.0,19,0,5.0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,1.0,1.0,3.0,7.179625339722223
2673,50,1,17,3,0,1,173280,4.0,15,2,20.0,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1.0,3.0,3.0,9.474301859722225
2674,39,0,25,3,0,2,197010,0.0,11,0,21.0,3,20,9,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,2.0,3.5,7.604592533888889
2675,31,0,8,4,1,4,147320,0.0,12,0,10.0,3,9,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,1.0,3.0,3.0,7.115391732777778
2676,26,0,11,4,0,2,92780,0.0,20,0,5.0,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,7.949424425833333
2677,36,0,5,1,0,1,13590,4.0,12,0,17.0,2,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,3.0,3.0,7.789864029999999
2678,39,0,2,1,1,1,47790,4.0,14,2,9.0,3,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.0,3.0,3.0,6.219748433055555
2679,27,0,8,2,0,1,164220,1.0,20,1,6.0,3,6,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,2.0,3.0,3.5,8.840460986388889
2680,49,0,6,1,0,3,29960,2.0,18,1,17.0,2,9,0,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,2.0,2.0,2.5,6.8296752369444444
2681,34,0,4,3,1,1,12610,2.0,14,1,6.0,6,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,3.0,4.0,3.0,6.6186375025
2682,41,1,7,2,1,1,20990,8.0,12,1,8.0,2,6,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4.0,1.0,3.0,8.638542765277778
2683,49,0,1,4,1,2,58100,1.0,21,1,10.0,2,10,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,2.0,3.0,3.5,6.773909363611111
2684,37,1,2,3,0,1,56470,6.0,19,0,7.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,3.0,3.0,8.516583515833334
2685,33,0,10,2,0,2,34200,1.0,14,0,8.0,3,8,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,3.0,3.0,9.192942329444444
2686,27,0,5,4,1,4,44000,9.0,17,1,6.0,3,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,2.0,3.0,2.5,6.489750647222222
2687,32,0,9,2,1,2,35000,0.0,16,1,8.0,2,7,3,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.0,2.5,7.317698288888889
2688,59,0,2,2,1,5,20660,4.0,12,1,12.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1.0,2.0,3.0,9.796211985
2689,30,0,11,4,0,2,171690,1.0,17,2,1.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,3.0,6.446060178888889
2690,38,0,18,4,0,2,41620,0.0,15,1,10.0,1,9,1,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.0,8.161857790277777
2691,36,0,7,3,0,1,92040,6.0,23,1,17.0,2,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,3.0,2.0,3.5,7.792534983611111
2692,35,0,3,4,0,2,32940,0.0,11,0,6.0,2,5,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,2.0,3.0,3.0,7.331901245277778
2693,29,0,29,4,0,2,21270,0.0,11,1,10.0,3,9,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,2.5,10.519993731388888
2694,31,0,2,2,0,2,39750,1.0,15,1,5.0,3,5,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.0,2.0,3.0,6.135913312222223
2695,34,0,28,3,0,1,107930,0.0,11,3,3.0,1,2,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,4.0,3.0,2.5,7.3398582975
2696,28,1,1,4,0,5,100960,2.0,13,0,6.0,2,4,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3.0,3.0,3.0,10.441194996666669
2697,29,0,16,2,1,4,36460,1.0,14,0,10.0,3,10,8,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,3.0,3.5,8.096903406666668
2698,32,0,22,3,1,2,74460,0.0,19,0,7.0,3,6,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,2.0,2.0,3.0,9.37333242777778
2699,22,0,8,3,1,3,108510,1.0,16,1,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,4.0,2.0,3.5,9.45278287472222
2700,53,0,11,3,0,2,21090,2.0,13,0,31.0,3,25,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,8.267363918333334
2701,38,0,29,3,1,1,37220,5.0,14,0,6.0,0,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,3.0,3.0,9.655583011388888
2702,24,0,1,5,0,3,93800,0.0,16,0,5.0,2,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,3.0,2.0,2.5,7.119066334999999
2703,36,1,1,3,0,1,54860,7.0,12,1,10.0,2,5,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1.0,3.0,3.0,6.433276656666667
2704,34,0,24,3,0,4,27420,0.0,11,1,13.0,2,12,2,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2.0,3.0,3.0,6.157865888055556
2705,21,0,2,3,0,2,137570,1.0,12,1,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,5.99933275
2706,34,1,15,2,1,2,84630,2.0,13,0,8.0,2,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,3.0,2.0,7.804124061944445
2707,53,0,2,1,0,5,31620,4.0,15,0,26.0,4,14,4,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.728246013667426,2.0,3.0,8.019188765277779
2708,32,1,10,3,1,2,165980,1.0,13,0,10.0,2,10,6,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,1.0,3.0,3.0,9.175032285
2709,42,0,10,3,0,2,66510,0.0,20,0,10.0,5,9,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,2.0,2.761436413540713,3.0,7.310108340555556
2710,44,0,3,1,1,1,23450,3.0,15,2,24.0,0,22,5,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,6.776183551666667
2711,46,0,2,3,1,1,34200,3.0,13,2,22.0,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,2.0,2.0,8.202628932777777
2712,33,0,3,3,0,1,43730,4.0,14,0,7.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,6.594700558055556
2713,44,0,26,3,0,5,47590,2.0,21,0,9.0,2,4,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,4.0,3.5,8.340403833888889
2714,30,0,1,4,1,1,53010,1.0,16,1,10.0,3,10,1,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,3.0,3.0,3.0,6.289547321388889
2715,39,1,1,4,0,1,36730,3.0,14,1,19.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,4.0,3.0,6.454039070555556
2716,24,1,2,5,0,3,47680,2.0,11,1,6.0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,2.0,2.5,9.535394906944443
2717,43,0,9,5,1,1,12740,1.0,19,0,6.0,3,5,1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0,3.0,2.0,2.5,6.610755881388889
2718,50,1,12,4,0,1,49000,1.0,11,0,3.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,3.0,3.0,2.5,9.1748542825
2719,35,0,2,4,0,3,104660,1.0,13,0,2.0,1,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0,3.0,3.0,7.241575551944445
2720,36,0,25,1,1,4,170070,9.0,12,1,6.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,1.0,4.0,2.5,8.704232154444444
2721,33,0,9,2,0,4,29090,2.0,11,0,10.0,2,5,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.0,1.0,3.0,2.5,6.496711057777778
2722,35,0,10,1,0,1,57650,1.0,14,1,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.0,3.0,3.0,6.411282011666667
2723,27,0,8,2,1,3,45990,1.0,15,1,1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1.0,3.0,2.5,7.652276398055555
2724,26,1,4,3,0,2,24040,1.0,12,0,1.0,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,3.0,2.0,3.0,7.308917567222222
2725,27,0,24,3,0,4,31720,1.0,20,1,9.0,1,9,1,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,3.0,3.5,7.065344357777779
2726,30,0,1,4,0,1,20330,1.0,14,1,12.0,3,12,3,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,3.0,2.0,7.442691729444444
2727,41,1,20,4,0,2,102090,1.0,13,1,23.0,2,22,15,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,3.0,3.0,3.0,5.977278103611112
2728,34,0,7,2,1,1,86200,0.0,13,1,10.0,2,9,8,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.0,3.0,2.5,7.464410789444444
2729,37,0,17,3,1,3,20640,4.0,16,0,8.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,3.0,2.5,7.449855082777778
2730,46,0,20,3,0,3,40350,4.0,14,1,14.0,2,9,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.0,3.0,3.0,9.463882678055556
2731,35,0,8,4,1,3,38380,1.0,16,1,1.0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,3.0,3.0,6.664766056666666
2732,48,1,2,4,1,1,45910,9.0,16,0,23.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,3.0,2.0,9.196795274444444
2733,28,1,10,1,0,1,25610,1.0,22,1,2.0,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,2.0,3.5,10.727416258333331
2734,44,0,1,1,1,3,15630,5.0,12,2,9.0,3,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1.0,2.0,3.0,8.675160228055555
2735,35,0,5,4,1,3,48980,2.0,15,2,10.0,2,4,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,1.0,3.0,3.0,9.428922035833333
2736,26,0,4,4,1,3,47890,7.0,20,1,5.0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.7236031927023947,4.0,2.0,3.5,10.112537515555555
2737,33,0,29,4,1,1,31800,1.0,14,1,15.0,2,15,8,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,4.0,3.0,3.0,8.258604056944444
2738,35,0,15,3,0,3,65490,1.0,20,0,9.0,3,9,1,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,1.0,2.0,3.5,6.371443476944444
2739,35,0,3,2,1,1,63880,3.0,13,0,4.0,6,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,3.0,2.5,8.733113412222222
2740,31,0,10,2,1,2,112440,3.0,12,1,10.0,3,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,4.0,2.0,3.0,6.1586412416666665
2741,37,0,4,3,0,4,160320,1.0,13,0,7.0,2,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0,3.0,4.0,3.0,7.448274470833334
2742,32,0,21,3,0,2,23620,1.0,11,0,9.0,2,9,7,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,4.0,3.0,3.0,8.109719381666666
2743,38,0,25,3,0,2,163280,1.0,17,3,10.0,2,10,9,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,3.0,3.0,6.963818895833334
2744,50,0,2,4,1,4,83760,5.0,14,3,29.0,2,27,13,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0,2.0,3.0,9.455970761944446
2745,59,0,1,3,0,1,166060,7.0,11,0,28.0,6,21,7,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0,3.0,6.542606050277778
2746,36,0,1,2,1,2,86060,1.0,14,2,17.0,3,17,12,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,3.0,3.0,6.256741773055556
2747,55,0,7,3,0,3,22720,2.0,17,1,21.0,2,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,3.0,3.0,3.0,8.1242555025
2748,36,0,3,3,1,2,20180,1.0,13,0,6.0,5,6,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,3.0,3.0,7.412412269722222
2749,45,0,1,2,1,1,70830,2.0,12,1,25.0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,1.0,3.0,3.0,6.544256693611112
2750,35,0,9,3,1,2,40840,4.0,13,1,5.0,3,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,1.0,2.0,3.0,6.2522321925
2751,36,1,7,2,0,4,144110,0.0,18,3,2.0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,2.0,3.5,8.756246841944444
2752,59,0,10,4,0,3,23080,7.0,19,1,20.0,4,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3.0,2.0,2.5,6.801246686111111
2753,29,0,28,4,1,1,48410,0.0,11,0,6.0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2.0,3.0,3.0,7.676185641388889
2754,31,0,3,2,1,3,42850,1.0,21,1,1.0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2.0,3.0,2.5,6.439767577222222
2755,32,0,3,4,0,2,97150,1.0,15,1,10.0,1,10,0,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,2.0,3.0,2.5,7.428388508333333
2756,36,0,2,3,0,2,43200,3.0,17,0,5.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,4.0,3.0,3.0,7.518326129166666
2757,31,0,27,3,1,2,21320,1.0,18,0,11.0,3,11,1,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,4.0,3.0,3.0,6.253372715833334
2758,35,0,2,4,0,2,101240,0.0,14,1,16.0,2,15,2,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,3.5,6.241795775277778
2759,45,0,14,3,1,1,54730,4.0,13,0,17.0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1.0,4.0,2.0,8.937792590277779
2760,37,0,1,3,1,3,52070,4.0,17,3,16.0,3,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,4.0,3.0,6.569392881944445
2761,46,0,9,3,0,3,164370,8.0,15,1,16.0,0,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,3.0,3.0,9.048011235277777
2762,30,0,18,3,0,4,22960,1.0,18,1,10.0,2,10,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.0,2.0,3.0,9.312339471666668
2763,35,0,20,4,1,3,40690,1.0,13,0,6.0,5,6,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,3.0,3.0,3.0,7.820796040833334
2764,55,0,2,3,1,2,74410,3.0,12,1,24.0,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,7.1625035044444445
2765,38,0,11,1,0,2,24300,7.0,13,2,17.0,2,13,1,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,4.0,3.0,3.5,8.849972793333333
2766,34,0,8,2,0,1,58780,1.0,14,0,5.0,1,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,2.0,3.0,3.0,8.068984514166667
2767,56,0,2,1,0,2,26440,4.0,11,1,37.0,2,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,4.0,2.0,3.0,6.3188790783333335
2768,23,0,10,3,0,2,64390,3.0,22,3,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,3.5,6.529787283888889
2769,51,0,29,4,1,5,24510,3.0,17,0,10.0,2,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0,3.0,2.5,6.746530751666667
2770,30,0,8,2,0,1,63920,1.0,21,1,11.0,2,11,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,4.0,3.0,4.0,7.580401576944444
2771,46,1,1,2,1,2,97140,1.0,22,0,9.0,0,9,4,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,3.0,3.5,7.645571165555556
2772,40,0,6,3,0,1,60770,1.0,16,2,22.0,2,22,11,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,2.0,2.0,2.5,7.181385907777778
2773,51,0,8,4,1,5,24500,0.0,12,1,11.0,2,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,4.0,1.0,3.0,9.572042449444444
2774,30,0,9,3,0,1,92500,1.0,12,3,11.0,0,11,2,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,2.0,2.0,3.0,7.992800940555555
2775,46,0,12,1,0,1,20740,2.0,15,1,21.0,3,10,9,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,2.0,3.0,9.07922493138889
2776,32,0,15,3,0,1,101690,1.0,14,0,12.0,6,11,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.0,3.0,2.5,7.506821160555555
2777,54,0,25,1,1,1,48550,9.0,25,1,16.0,2,4,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,3.0,1.0,3.0,7.568402419166667
2778,24,0,6,2,0,2,40870,0.0,20,3,4.0,1,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,2.0,3.5,7.762217948888889
2779,28,0,9,4,0,2,23670,1.0,13,0,5.0,2,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0,3.0,4.0,2.5,5.996646157500001
2780,58,0,8,4,0,2,29720,0.0,14,0,38.0,2,37,1,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,2.0,3.5,7.050460255555556
2781,44,0,23,2,1,1,195860,4.0,16,0,17.0,3,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,2.0,4.0,2.5,6.696844278888889
2782,37,1,9,3,0,2,54840,4.0,17,0,7.0,4,3,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,3.0,10.210452008055556
2783,32,0,12,2,1,1,20610,1.0,15,1,1.0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,1.0,3.0,2.5,7.632507229444444
2784,20,1,4,4,1,2,99240,1.0,22,0,1.0,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,3.0,3.5,10.76473866
2785,34,0,1,4,0,4,41980,1.0,22,1,16.0,2,16,2,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,3.0,3.0,3.0,7.533284827222222
2786,37,0,24,2,0,1,68150,5.0,20,1,17.0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,4.0,4.0,3.5,7.981042697777778
2787,59,0,12,2,0,2,47230,9.0,14,0,30.0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,3.0,3.0,7.5241619844444445
2788,50,0,3,4,0,4,61420,3.0,13,2,28.0,3,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,2.0,2.0,2.5,9.570957929722224
2789,25,1,10,1,0,2,82370,1.0,13,0,6.0,6,6,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3.0,3.0,2.5,8.552796062222223
2790,25,0,26,3,0,1,88530,1.0,22,1,2.0,3,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,4.0,3.0,3.5,7.5026751280555555
